72
(1890,2124)
(1888,2121)
(1886,2118)
(1884,2115)
(1882,2112)
(1882,2109)
(1882,2105)
(1882,2101)
(1881,2098)
(1882,2094)
(1885,2093)
(1887,2095)
(1890,2097)
(1894,2097)
(1897,2098)
(1899,2101)
(1901,2104)
(1903,2107)
(1905,2110)
(1905,2114)
(1908,2113)
(1909,2110)
(1910,2106)
(1910,2104)
(1909,2100)
(1912,2098)
(1913,2102)
(1916,2100)
(1919,2100)
(1920,2100)
(1923,2100)
(1926,2099)
(1929,2099)
(1932,2099)
(1934,2102)
(1938,2101)
(1941,2103)
(1944,2103)
(1948,2104)
(1949,2107)
(1951,2110)
(1953,2114)
(1951,2116)
(1951,2120)
(1951,2124)
(1948,2125)
(1945,2126)
(1945,2130)
(1944,2133)
(1941,2133)
(1937,2134)
(1934,2134)
(1931,2134)
(1928,2133)
(1925,2132)
(1922,2131)
(1919,2132)
(1916,2132)
(1912,2133)
(1909,2132)
(1906,2133)
(1906,2132)
(1906,2131)
(1905,2130)
(1903,2128)
(1901,2127)
(1900,2127)
(1899,2126)
(1897,2125)
(1894,2125)
(1893,2124)
(1890,2124)
