109
(1986,2106)
(1993,2112)
(1995,2113)
(1997,2111)
(1997,2112)
(2000,2115)
(2007,2116)
(2012,2121)
(2019,2124)
(2020,2125)
(2022,2125)
(2023,2127)
(2025,2127)
(2028,2129)
(2032,2129)
(2034,2128)
(2034,2134)
(2039,2136)
(2040,2138)
(2042,2137)
(2046,2139)
(2049,2137)
(2052,2138)
(2054,2139)
(2057,2139)
(2059,2141)
(2059,2142)
(2059,2143)
(2063,2144)
(2065,2149)
(2068,2148)
(2068,2154)
(2071,2158)
(2072,2159)
(2076,2159)
(2079,2158)
(2078,2162)
(2079,2167)
(2078,2174)
(2078,2175)
(2078,2177)
(2079,2178)
(2082,2179)
(2081,2181)
(2079,2182)
(2078,2183)
(2078,2188)
(2076,2187)
(2077,2185)
(2076,2184)
(2073,2184)
(2071,2180)
(2070,2181)
(2071,2187)
(2068,2188)
(2065,2193)
(2064,2193)
(2062,2192)
(2059,2194)
(2059,2196)
(2056,2195)
(2054,2196)
(2052,2198)
(2051,2196)
(2048,2194)
(2046,2191)
(2044,2190)
(2043,2188)
(2044,2186)
(2043,2184)
(2035,2177)
(2033,2180)
(2033,2182)
(2031,2183)
(2030,2183)
(2030,2180)
(2032,2175)
(2030,2172)
(2031,2169)
(2029,2166)
(2030,2164)
(2026,2162)
(2026,2161)
(2023,2158)
(2021,2158)
(2019,2156)
(2018,2157)
(2017,2162)
(2015,2164)
(2013,2162)
(2012,2157)
(2009,2157)
(2008,2156)
(2004,2150)
(2001,2148)
(2000,2143)
(1998,2142)
(1997,2137)
(1995,2137)
(1997,2134)
(1994,2132)
(1986,2130)
(1986,2127)
(1984,2126)
(1984,2121)
(1986,2119)
(1986,2118)
(1986,2115)
(1986,2106)
