701
(2231,-445)
(2247,-448)
(2249,-449)
(2251,-451)
(2254,-451)
(2259,-448)
(2265,-446)
(2269,-440)
(2272,-437)
(2276,-436)
(2279,-436)
(2280,-433)
(2280,-429)
(2282,-428)
(2283,-427)
(2282,-425)
(2281,-424)
(2282,-422)
(2284,-422)
(2287,-420)
(2291,-420)
(2293,-417)
(2291,-423)
(2291,-427)
(2294,-428)
(2297,-432)
(2306,-438)
(2306,-442)
(2308,-440)
(2309,-441)
(2313,-439)
(2317,-436)
(2318,-438)
(2323,-437)
(2329,-429)
(2330,-426)
(2332,-422)
(2334,-424)
(2337,-423)
(2340,-420)
(2343,-419)
(2345,-420)
(2346,-422)
(2347,-424)
(2346,-430)
(2350,-430)
(2351,-435)
(2354,-436)
(2357,-436)
(2360,-440)
(2364,-441)
(2365,-439)
(2368,-439)
(2376,-451)
(2381,-453)
(2380,-441)
(2381,-437)
(2380,-431)
(2381,-420)
(2387,-418)
(2389,-418)
(2392,-414)
(2401,-412)
(2407,-416)
(2408,-421)
(2413,-421)
(2417,-416)
(2417,-411)
(2419,-411)
(2421,-407)
(2422,-407)
(2425,-410)
(2427,-411)
(2432,-407)
(2435,-410)
(2440,-408)
(2445,-410)
(2451,-409)
(2452,-408)
(2453,-410)
(2462,-416)
(2463,-408)
(2466,-405)
(2469,-405)
(2471,-403)
(2475,-399)
(2475,-394)
(2477,-390)
(2481,-384)
(2482,-382)
(2484,-382)
(2484,-379)
(2489,-377)
(2495,-371)
(2497,-374)
(2499,-376)
(2501,-381)
(2501,-387)
(2500,-390)
(2501,-392)
(2505,-393)
(2512,-391)
(2513,-391)
(2513,-395)
(2517,-393)
(2518,-395)
(2517,-398)
(2517,-404)
(2519,-406)
(2520,-409)
(2517,-409)
(2517,-414)
(2517,-416)
(2519,-418)
(2518,-421)
(2518,-423)
(2519,-426)
(2519,-431)
(2515,-430)
(2512,-437)
(2511,-443)
(2510,-445)
(2512,-448)
(2513,-451)
(2512,-452)
(2510,-458)
(2514,-456)
(2514,-461)
(2515,-463)
(2514,-470)
(2512,-473)
(2516,-474)
(2517,-475)
(2514,-477)
(2513,-480)
(2510,-484)
(2510,-489)
(2510,-490)
(2514,-491)
(2514,-493)
(2515,-495)
(2521,-491)
(2522,-486)
(2525,-486)
(2526,-487)
(2526,-492)
(2529,-492)
(2526,-500)
(2526,-508)
(2524,-512)
(2523,-517)
(2520,-520)
(2518,-525)
(2513,-532)
(2518,-533)
(2527,-534)
(2528,-531)
(2527,-529)
(2528,-529)
(2530,-531)
(2530,-529)
(2534,-526)
(2538,-518)
(2541,-517)
(2540,-519)
(2538,-520)
(2535,-527)
(2536,-532)
(2538,-531)
(2537,-529)
(2540,-530)
(2540,-526)
(2546,-519)
(2546,-522)
(2544,-526)
(2544,-530)
(2545,-532)
(2546,-533)
(2548,-534)
(2548,-536)
(2549,-536)
(2550,-533)
(2549,-532)
(2548,-532)
(2548,-529)
(2548,-530)
(2550,-529)
(2554,-530)
(2556,-526)
(2561,-524)
(2559,-525)
(2558,-528)
(2561,-531)
(2557,-532)
(2557,-533)
(2558,-534)
(2557,-535)
(2555,-535)
(2555,-538)
(2553,-539)
(2552,-540)
(2552,-542)
(2555,-542)
(2556,-544)
(2561,-542)
(2564,-541)
(2565,-537)
(2567,-536)
(2568,-534)
(2570,-533)
(2570,-535)
(2569,-535)
(2568,-537)
(2568,-543)
(2567,-543)
(2565,-545)
(2566,-546)
(2569,-548)
(2570,-546)
(2572,-549)
(2575,-548)
(2577,-551)
(2575,-552)
(2577,-554)
(2575,-555)
(2574,-556)
(2576,-557)
(2581,-555)
(2584,-557)
(2584,-555)
(2586,-555)
(2586,-553)
(2587,-553)
(2586,-551)
(2587,-550)
(2588,-549)
(2589,-546)
(2588,-552)
(2589,-553)
(2591,-551)
(2592,-544)
(2595,-541)
(2594,-539)
(2594,-536)
(2597,-539)
(2598,-539)
(2599,-535)
(2601,-531)
(2599,-527)
(2598,-523)
(2599,-519)
(2600,-515)
(2600,-510)
(2602,-507)
(2604,-504)
(2602,-501)
(2605,-500)
(2604,-496)
(2601,-494)
(2600,-493)
(2603,-493)
(2604,-493)
(2606,-492)
(2607,-496)
(2608,-498)
(2608,-493)
(2610,-490)
(2609,-494)
(2610,-495)
(2609,-499)
(2612,-499)
(2614,-499)
(2614,-499)
(2615,-494)
(2617,-491)
(2619,-488)
(2620,-486)
(2619,-485)
(2619,-484)
(2622,-484)
(2623,-480)
(2625,-477)
(2627,-474)
(2626,-472)
(2623,-471)
(2624,-472)
(2621,-472)
(2621,-474)
(2620,-472)
(2621,-471)
(2623,-472)
(2623,-469)
(2624,-469)
(2626,-464)
(2628,-461)
