64
(2573,1060)
(2574,1060)
(2575,1064)
(2574,1068)
(2575,1070)
(2575,1071)
(2575,1073)
(2574,1073)
(2571,1074)
(2569,1077)
(2567,1081)
(2565,1084)
(2563,1087)
(2560,1089)
(2559,1092)
(2557,1095)
(2557,1100)
(2556,1103)
(2553,1105)
(2550,1106)
(2547,1109)
(2546,1111)
(2547,1111)
(2544,1111)
(2547,1108)
(2547,1105)
(2549,1103)
(2554,1094)
(2555,1093)
(2556,1094)
(2557,1092)
(2559,1084)
(2560,1083)
(2560,1084)
(2562,1083)
(2561,1082)
(2562,1080)
(2566,1073)
(2567,1073)
(2569,1068)
(2568,1066)
(2569,1063)
(2567,1065)
(2572,1047)
(2573,1047)
(2575,1045)
(2575,1042)
(2579,1033)
(2579,1027)
(2580,1021)
(2581,1022)
(2583,1020)
(2583,1021)
(2581,1024)
(2581,1034)
(2580,1038)
(2577,1046)
(2575,1048)
(2574,1054)
(2570,1064)
(2571,1062)
(2573,1063)
(2572,1062)
(2573,1060)
