857
(-1068,1516)
(-1066,1514)
(-1066,1511)
(-1061,1508)
(-1062,1507)
(-1061,1506)
(-1059,1506)
(-1057,1504)
(-1057,1502)
(-1055,1502)
(-1055,1499)
(-1053,1498)
(-1051,1492)
(-1051,1487)
(-1051,1486)
(-1050,1480)
(-1050,1478)
(-1052,1475)
(-1052,1474)
(-1049,1467)
(-1048,1462)
(-1049,1460)
(-1049,1458)
(-1049,1455)
(-1049,1454)
(-1049,1451)
(-1050,1447)
(-1051,1444)
(-1051,1440)
(-1052,1437)
(-1053,1434)
(-1053,1430)
(-1054,1427)
(-1055,1423)
(-1055,1420)
(-1056,1416)
(-1057,1413)
(-1058,1409)
(-1049,1392)
(-1040,1384)
(-1022,1364)
(-1006,1349)
(-997,1338)
(-996,1336)
(-994,1335)
(-994,1333)
(-989,1328)
(-980,1327)
(-977,1325)
(-974,1324)
(-970,1320)
(-967,1320)
(-964,1320)
(-961,1320)
(-958,1320)
(-955,1320)
(-952,1320)
(-949,1320)
(-946,1320)
(-942,1320)
(-939,1320)
(-936,1320)
(-933,1320)
(-930,1320)
(-927,1320)
(-924,1320)
(-921,1320)
(-918,1320)
(-915,1320)
(-912,1320)
(-909,1320)
(-905,1320)
(-902,1320)
(-899,1320)
(-896,1320)
(-893,1320)
(-890,1320)
(-887,1320)
(-884,1320)
(-881,1320)
(-877,1320)
(-874,1320)
(-871,1320)
(-868,1320)
(-865,1320)
(-862,1320)
(-859,1320)
(-856,1320)
(-853,1320)
(-850,1320)
(-847,1320)
(-843,1320)
(-840,1320)
(-837,1320)
(-834,1320)
(-831,1320)
(-828,1320)
(-825,1320)
(-822,1320)
(-819,1320)
(-815,1320)
(-812,1320)
(-809,1320)
(-806,1320)
(-803,1320)
(-800,1320)
(-796,1320)
(-795,1320)
(-793,1320)
(-790,1320)
(-787,1320)
(-784,1320)
(-780,1320)
(-780,1323)
(-780,1327)
(-780,1330)
(-780,1333)
(-780,1337)
(-780,1340)
(-780,1343)
(-780,1347)
(-780,1350)
(-780,1354)
(-780,1357)
(-780,1360)
(-780,1364)
(-780,1367)
(-780,1370)
(-780,1374)
(-780,1377)
(-780,1380)
(-780,1384)
(-780,1387)
(-780,1391)
(-780,1394)
(-780,1397)
(-780,1401)
(-780,1404)
(-780,1407)
(-780,1411)
(-780,1414)
(-780,1418)
(-780,1421)
(-780,1424)
(-780,1428)
(-780,1431)
(-780,1434)
(-780,1438)
(-780,1441)
(-776,1440)
(-770,1434)
(-767,1433)
(-762,1435)
(-753,1437)
(-743,1443)
(-736,1442)
(-732,1438)
(-713,1439)
(-709,1441)
(-707,1440)
(-702,1440)
(-699,1438)
(-695,1440)
(-692,1442)
(-687,1442)
(-684,1445)
(-677,1442)
(-668,1442)
(-667,1440)
(-658,1441)
(-655,1439)
(-652,1439)
(-653,1444)
(-655,1448)
(-657,1448)
(-659,1449)
(-661,1448)
(-662,1449)
(-662,1452)
(-663,1455)
(-663,1459)
(-667,1464)
(-670,1463)
(-672,1465)
(-677,1465)
(-681,1462)
(-682,1458)
