85
(533,-4776)
(536,-4778)
(540,-4783)
(542,-4784)
(542,-4787)
(543,-4789)
(542,-4789)
(542,-4790)
(543,-4792)
(544,-4792)
(544,-4790)
(546,-4792)
(546,-4794)
(546,-4795)
(545,-4794)
(544,-4795)
(545,-4796)
(544,-4796)
(545,-4797)
(541,-4797)
(540,-4797)
(542,-4798)
(541,-4799)
(544,-4800)
(543,-4802)
(541,-4800)
(542,-4802)
(541,-4801)
(540,-4802)
(542,-4803)
(541,-4805)
(543,-4803)
(544,-4803)
(546,-4801)
(546,-4800)
(547,-4799)
(547,-4798)
(548,-4797)
(550,-4799)
(556,-4799)
(556,-4802)
(561,-4798)
(561,-4796)
(558,-4796)
(558,-4795)
(561,-4794)
(561,-4792)
(562,-4793)
(562,-4792)
(563,-4792)
(562,-4790)
(559,-4790)
(560,-4789)
(559,-4788)
(557,-4789)
(555,-4789)
(555,-4786)
(554,-4789)
(553,-4786)
(551,-4784)
(551,-4781)
(551,-4779)
(553,-4779)
(553,-4775)
(555,-4775)
(554,-4776)
(555,-4775)
(559,-4775)
(560,-4773)
(557,-4774)
(555,-4774)
(553,-4772)
(553,-4773)
(551,-4774)
(551,-4777)
(549,-4778)
(547,-4777)
(541,-4771)
(540,-4772)
(536,-4772)
(534,-4771)
(537,-4774)
(534,-4773)
(533,-4775)
(533,-4776)
