5181
(1952,-7027)
(1959,-7030)
(1961,-7033)
(1962,-7032)
(1961,-7031)
(1957,-7029)
(1957,-7027)
(1959,-7027)
(1961,-7029)
(1964,-7033)
(1962,-7034)
(1960,-7035)
(1961,-7036)
(1966,-7035)
(1970,-7037)
(1973,-7035)
(1980,-7037)
(1987,-7040)
(1995,-7045)
(2001,-7050)
(2007,-7059)
(2009,-7063)
(2013,-7067)
(2016,-7071)
(2018,-7077)
(2026,-7087)
(2026,-7092)
(2027,-7093)
(2026,-7096)
(2024,-7096)
(2023,-7097)
(2025,-7101)
(2025,-7104)
(2027,-7105)
(2030,-7103)
(2031,-7103)
(2036,-7106)
(2043,-7112)
(2042,-7125)
(2042,-7127)
(2041,-7128)
(2043,-7135)
(2045,-7141)
(2047,-7147)
(2047,-7148)
(2047,-7146)
(2047,-7147)
(2050,-7153)
(2057,-7156)
(2057,-7159)
(2061,-7165)
(2065,-7172)
(2065,-7177)
(2065,-7181)
(2064,-7183)
(2065,-7187)
(2065,-7192)
(2068,-7200)
(2069,-7207)
(2068,-7218)
(2067,-7227)
(2072,-7230)
(2074,-7233)
(2074,-7237)
(2077,-7238)
(2082,-7235)
(2086,-7237)
(2091,-7236)
(2096,-7239)
(2103,-7236)
(2106,-7236)
(2108,-7237)
(2111,-7242)
(2110,-7245)
(2113,-7251)
(2115,-7252)
(2118,-7252)
(2122,-7250)
(2120,-7250)
(2121,-7248)
(2122,-7250)
(2126,-7251)
(2128,-7260)
(2139,-7269)
(2140,-7276)
(2144,-7278)
(2146,-7278)
(2153,-7286)
(2160,-7288)
(2162,-7293)
(2171,-7299)
(2175,-7308)
(2177,-7309)
(2178,-7312)
(2184,-7312)
(2191,-7315)
(2192,-7314)
(2194,-7315)
(2195,-7317)
(2196,-7317)
(2199,-7314)
(2197,-7311)
(2198,-7309)
(2205,-7307)
(2204,-7304)
(2205,-7305)
(2206,-7306)
(2209,-7305)
(2218,-7312)
(2219,-7314)
(2217,-7317)
(2218,-7319)
(2217,-7322)
(2218,-7325)
(2221,-7331)
(2227,-7337)
(2227,-7338)
(2233,-7343)
(2240,-7342)
(2249,-7345)
(2250,-7346)
(2251,-7349)
(2255,-7350)
(2259,-7348)
(2267,-7349)
(2269,-7347)
(2269,-7343)
(2267,-7341)
(2265,-7342)
(2264,-7340)
(2263,-7342)
(2259,-7342)
(2257,-7341)
(2256,-7338)
(2255,-7337)
(2255,-7334)
(2253,-7334)
(2252,-7331)
(2251,-7331)
(2250,-7327)
(2248,-7325)
(2248,-7320)
(2249,-7322)
(2250,-7322)
(2251,-7325)
(2262,-7329)
(2263,-7330)
(2263,-7333)
(2264,-7334)
(2265,-7332)
(2267,-7338)
(2270,-7338)
(2270,-7337)
(2274,-7338)
(2275,-7341)
(2278,-7344)
(2278,-7342)
(2281,-7341)
(2281,-7337)
(2284,-7333)
(2282,-7328)
(2284,-7321)
(2281,-7301)
(2281,-7300)
(2282,-7302)
(2283,-7300)
(2285,-7299)
(2286,-7296)
(2283,-7291)
(2283,-7289)
(2280,-7286)
(2281,-7285)
(2287,-7295)
(2286,-7299)
(2284,-7301)
(2283,-7303)
(2283,-7305)
(2284,-7306)
(2286,-7302)
(2289,-7300)
(2285,-7305)
(2285,-7311)
(2284,-7314)
(2285,-7313)
(2286,-7319)
(2289,-7318)
(2289,-7320)
(2288,-7322)
(2286,-7323)
(2283,-7328)
(2284,-7330)
(2285,-7334)
(2287,-7337)
(2290,-7343)
(2288,-7344)
(2287,-7349)
(2285,-7348)
(2281,-7349)
(2280,-7346)
(2279,-7346)
(2278,-7348)
(2277,-7348)
(2276,-7349)
(2273,-7345)
(2273,-7347)
(2274,-7348)
(2273,-7348)
