19
871
(42.874167,1.599167)
(42.877222,1.601389)
(42.879722,1.604722)
(42.881944,1.607500)
(42.884444,1.610278)
(42.887222,1.613611)
(42.890278,1.615833)
(42.892222,1.618611)
(42.895000,1.621944)
(42.898056,1.624167)
(42.900556,1.627500)
(42.903056,1.629722)
(42.906667,1.631389)
(42.910833,1.633056)
(42.915000,1.633611)
(42.918333,1.631944)
(42.921667,1.629722)
(42.924722,1.628889)
(42.927778,1.626667)
(42.930278,1.623889)
(42.933333,1.622778)
(42.936389,1.620000)
(42.939167,1.618333)
(42.941944,1.616389)
(42.945278,1.614167)
(42.948333,1.612500)
(42.950833,1.609722)
(42.953611,1.607500)
(42.956389,1.605833)
(42.959722,1.603611)
(42.962500,1.601944)
(42.965556,1.600000)
(42.968889,1.598333)
(42.973056,1.598056)
(42.976111,1.597222)
(42.980833,1.597778)
(42.984444,1.596944)
(42.989167,1.598056)
(42.993333,1.597778)
(42.997222,1.598056)
(43.001389,1.598611)
(43.005000,1.598333)
(43.009167,1.598889)
(43.013333,1.598611)
(43.017778,1.599722)
(43.022500,1.600278)
(43.026944,1.601389)
(43.030556,1.602778)
(43.032778,1.606389)
(43.034722,1.609722)
(43.036389,1.613611)
(43.036944,1.618056)
(43.039167,1.621944)
(43.043333,1.623056)
(43.047222,1.623611)
(43.050556,1.621944)
(43.053611,1.620278)
(43.056389,1.617500)
(43.060000,1.616667)
(43.064722,1.617778)
(43.068611,1.619444)
(43.072778,1.619167)
(43.075000,1.615833)
(43.076389,1.612222)
(43.078611,1.608056)
(43.082222,1.606944)
(43.086667,1.608056)
(43.091389,1.608611)
(43.095556,1.609167)
(43.098889,1.607500)
(43.101111,1.605278)
(43.103333,1.601111)
(43.106667,1.599444)
(43.110278,1.599444)
(43.114722,1.599722)
(43.118889,1.600278)
(43.123056,1.600556)
(43.126389,1.599167)
(43.130000,1.597500)
(43.133056,1.596111)
(43.136667,1.595278)
(43.140278,1.595000)
(43.143611,1.593333)
(43.147222,1.593056)
(43.151111,1.592222)
(43.154444,1.591389)
(43.158056,1.590556)
(43.162222,1.592222)
(43.165833,1.593889)
(43.169722,1.595556)
(43.173333,1.594722)
(43.177222,1.594444)
(43.181389,1.593611)
(43.185000,1.593333)
(43.189167,1.593611)
(43.194167,1.595000)
(43.197778,1.593889)
(43.201667,1.593889)
(43.205278,1.592778)
(43.208889,1.592778)
(43.212778,1.591667)
(43.216111,1.590278)
(43.218889,1.587500)
(43.221389,1.584444)
(43.224167,1.582778)
(43.227500,1.581389)
(43.231111,1.581111)
(43.235000,1.580278)
(43.239444,1.580833)
(43.242778,1.579167)
(43.246111,1.578333)
(43.248889,1.576111)
(43.251667,1.573889)
(43.255000,1.572222)
(43.258056,1.570000)
(43.260833,1.567778)
(43.263611,1.566111)
(43.267500,1.565278)
(43.271111,1.565000)
(43.274444,1.563056)
(43.277222,1.560833)
(43.280278,1.559167)
(43.283056,1.556389)
(43.286389,1.554722)
(43.289167,1.552500)
(43.292500,1.550833)
(43.295278,1.549444)
(43.299167,1.547778)
(43.301944,1.546389)
(43.305278,1.544722)
(43.308333,1.542500)
(43.310556,1.540278)
(43.312778,1.536111)
(43.314167,1.531667)
(43.316389,1.527500)
(43.318056,1.523333)
(43.319444,1.519722)
(43.321667,1.515556)
(43.323611,1.511944)
(43.326111,1.508333)
(43.328611,1.506111)
(43.331111,1.503333)
(43.333611,1.500278)
(43.335833,1.497500)
(43.338333,1.494444)
(43.340833,1.491667)
(43.344167,1.490000)
(43.346944,1.487778)
(43.350278,1.486111)
(43.353056,1.484722)
(43.356389,1.483056)
(43.359722,1.481667)
(43.363056,1.480000)
(43.365833,1.477778)
(43.369167,1.476944)
(43.372222,1.474722)
(43.375833,1.473611)
(43.378611,1.471389)
(43.381667,1.469167)
(43.383889,1.466944)
(43.387222,1.464722)
(43.389444,1.461111)
(43.391667,1.458889)
(43.393889,1.455278)
(43.396667,1.452500)
(43.398889,1.448889)
(43.401111,1.446667)
(43.404167,1.443889)
(43.406944,1.441667)
(43.410278,1.440556)
(43.413611,1.439167)
(43.417222,1.438889)
(43.420833,1.438056)
(43.425000,1.437778)
(43.428889,1.436944)
(43.432500,1.436667)
(43.435278,1.434444)
(43.437778,1.431389)
(43.441389,1.431111)
(43.445556,1.430278)
(43.449444,1.430000)
(43.452222,1.427778)
(43.455000,1.426111)
(43.457222,1.422778)
(43.459722,1.419167)
(43.461944,1.416111)
(43.465000,1.414722)
(43.468333,1.413056)
(43.472222,1.412778)
(43.475278,1.411111)
(43.478889,1.410833)
(43.482222,1.409444)
(43.485556,1.407778)
(43.488333,1.406111)
(43.491667,1.404167)
(43.494444,1.401944)
(43.497500,1.400278)
(43.501111,1.399444)
(43.504722,1.399167)
(43.508889,1.398889)
(43.513056,1.399167)
(43.515556,1.401944)
(43.516667,1.406667)
(43.517778,1.411111)
(43.519444,1.415000)
(43.521667,1.418611)
(43.523333,1.421944)
(43.525833,1.425278)
(43.529444,1.426944)
(43.533611,1.427222)
(43.537222,1.426389)
(43.541111,1.426111)
(43.544722,1.425278)
(43.548889,1.425833)
(43.551944,1.428056)
(43.555000,1.430833)
(43.558056,1.433056)
(43.561667,1.435278)
(43.565278,1.434444)
(43.568333,1.432222)
(43.571111,1.430556)
(43.573611,1.427778)
(43.576944,1.426111)
(43.580000,1.424444)
(43.583889,1.423611)
(43.588056,1.424167)
(43.592500,1.425278)
(43.596667,1.426111)
(43.600556,1.426667)
(43.604444,1.425833)
(43.607778,1.424722)
(43.611111,1.422500)
(43.614444,1.420556)
(43.616389,1.417500)
(43.618333,1.413333)
(43.620278,1.409722)
(43.622778,1.406667)
(43.625833,1.405000)
(43.628611,1.402778)
(43.632222,1.401944)
(43.635556,1.400278)
(43.638611,1.398056)
(43.641667,1.397222)
(43.645000,1.395556)
(43.648889,1.394722)
(43.651944,1.393333)
(43.655278,1.392222)
(43.658611,1.390833)
(43.661389,1.388611)
(43.664722,1.386944)
(43.666944,1.383333)
(43.668889,1.379722)
(43.671389,1.377500)
(43.674167,1.374444)
(43.676944,1.372222)
(43.680000,1.370556)
(43.682778,1.368333)
(43.686111,1.366111)
(43.688611,1.363889)
(43.691389,1.361667)
(43.694167,1.358889)
(43.697222,1.357222)
(43.699722,1.354167)
(43.702500,1.351944)
(43.705278,1.349722)
(43.708333,1.347500)
(43.711111,1.345278)
(43.713611,1.343056)
(43.716944,1.340833)
(43.719167,1.337778)
(43.721667,1.335556)
(43.724722,1.333333)
(43.727500,1.330556)
(43.730278,1.328889)
(43.732778,1.325833)
(43.735556,1.323611)
(43.738611,1.321389)
(43.741111,1.318333)
(43.743333,1.315556)
(43.745833,1.312500)
(43.748333,1.309722)
(43.750278,1.306111)
(43.752778,1.302500)
(43.754722,1.299444)
(43.757222,1.296667)
(43.761944,1.297778)
(43.765278,1.299444)
(43.769444,1.301111)
(43.774167,1.301389)
(43.777222,1.300556)
(43.779722,1.297500)
(43.782222,1.293889)
(43.783056,1.288333)
(43.784722,1.283333)
(43.786111,1.279722)
(43.789167,1.276944)
(43.792500,1.275278)
(43.795556,1.274444)
(43.798889,1.272778)
(43.801667,1.271111)
(43.804722,1.268333)
(43.807222,1.265278)
(43.809444,1.263056)
(43.812500,1.260278)
(43.815278,1.258056)
(43.819167,1.257778)
(43.822222,1.256111)
(43.825278,1.254444)
