223
(3473,1461)
(3478,1462)
(3484,1467)
(3495,1468)
(3497,1473)
(3499,1474)
(3503,1468)
(3503,1460)
(3497,1455)
(3496,1449)
(3494,1447)
(3499,1438)
(3499,1433)
(3500,1431)
(3501,1430)
(3500,1424)
(3504,1423)
(3506,1420)
(3512,1421)
(3511,1418)
(3514,1414)
(3515,1413)
(3514,1410)
(3516,1411)
(3522,1410)
(3522,1413)
(3524,1411)
(3525,1412)
(3524,1416)
(3525,1421)
(3523,1427)
(3524,1428)
(3526,1427)
(3527,1427)
(3526,1433)
(3528,1427)
(3527,1425)
(3527,1416)
(3526,1406)
(3528,1408)
(3529,1412)
(3531,1409)
(3534,1405)
(3536,1406)
(3537,1415)
(3538,1418)
(3541,1417)
(3543,1414)
(3541,1417)
(3540,1414)
(3538,1413)
(3539,1407)
(3541,1404)
(3541,1406)
(3544,1406)
(3545,1410)
(3544,1411)
(3548,1411)
(3551,1408)
(3553,1408)
(3553,1414)
(3555,1419)
(3554,1424)
(3554,1425)
(3556,1423)
(3557,1430)
(3556,1434)
(3557,1442)
(3556,1445)
(3558,1446)
(3561,1441)
(3563,1442)
(3564,1445)
(3561,1453)
(3562,1453)
(3564,1450)
(3564,1455)
(3565,1458)
(3566,1459)
(3568,1460)
(3568,1464)
(3566,1470)
(3568,1474)
(3566,1478)
(3567,1480)
(3568,1477)
(3568,1480)
(3570,1481)
(3567,1484)
(3567,1486)
(3569,1489)
(3571,1487)
(3574,1487)
(3573,1492)
(3570,1495)
(3571,1502)
(3570,1506)
(3572,1506)
(3572,1507)
(3569,1524)
(3572,1525)
(3571,1531)
(3572,1533)
(3574,1529)
(3580,1529)
(3574,1538)
(3574,1540)
(3575,1543)
(3579,1540)
(3580,1542)
(3578,1546)
(3575,1547)
(3574,1549)
(3575,1551)
(3578,1553)
(3575,1558)
(3578,1559)
(3577,1563)
(3575,1566)
(3575,1575)
(3573,1586)
(3572,1590)
(3573,1599)
(3569,1609)
(3567,1618)
(3567,1646)
(3564,1671)
(3565,1677)
(3568,1683)
(3566,1688)
(3564,1693)
(3560,1691)
(3559,1691)
(3557,1684)
(3556,1678)
(3554,1674)
(3551,1673)
(3549,1670)
(3546,1667)
(3542,1666)
(3539,1664)
(3541,1651)
(3539,1636)
(3537,1624)
(3533,1619)
(3530,1617)
(3527,1617)
(3523,1627)
(3517,1632)
(3505,1634)
(3504,1636)
(3504,1640)
(3502,1645)
(3497,1645)
(3495,1648)
(3492,1648)
(3486,1653)
(3485,1656)
(3482,1655)
(3478,1657)
(3480,1659)
(3480,1662)
(3477,1661)
(3475,1665)
(3475,1668)
(3472,1670)
(3470,1665)
(3470,1659)
(3469,1653)
(3468,1650)
(3465,1652)
(3463,1652)
(3462,1645)
(3459,1643)
(3456,1642)
(3453,1639)
(3453,1634)
(3454,1627)
(3456,1621)
(3458,1616)
(3458,1615)
(3456,1610)
(3454,1601)
(3451,1596)
(3451,1590)
(3454,1587)
(3455,1581)
(3457,1575)
(3460,1573)
(3464,1571)
(3465,1566)
(3467,1561)
(3470,1563)
(3471,1563)
(3471,1556)
(3472,1550)
(3475,1546)
(3475,1545)
(3474,1543)
(3474,1541)
(3477,1536)
(3478,1534)
(3479,1528)
(3481,1527)
(3482,1522)
(3485,1518)
(3484,1516)
(3480,1518)
(3480,1516)
(3483,1513)
(3484,1513)
(3485,1507)
(3482,1503)
(3480,1497)
(3479,1492)
(3479,1485)
(3477,1482)
(3477,1478)
(3477,1476)
(3476,1471)
(3475,1468)
(3473,1467)
(3473,1461)
