742
(124,6579)
(125,6578)
(124,6578)
(119,6574)
(116,6560)
(110,6560)
(107,6557)
(107,6558)
(109,6560)
(109,6561)
(106,6559)
(102,6557)
(99,6554)
(94,6547)
(92,6544)
(82,6544)
(73,6539)
(73,6543)
(76,6548)
(84,6554)
(84,6556)
(81,6554)
(76,6550)
(73,6546)
(70,6535)
(67,6536)
(60,6539)
(57,6539)
(53,6536)
(52,6535)
(52,6533)
(49,6531)
(45,6533)
(42,6532)
(40,6535)
(37,6536)
(30,6534)
(25,6537)
(21,6535)
(19,6535)
(18,6536)
(17,6543)
(13,6547)
(6,6550)
(0,6558)
(2,6550)
(1,6549)
(0,6549)
(-4,6551)
(-11,6551)
(-14,6553)
(-13,6551)
(-12,6547)
(-13,6544)
(-14,6543)
(-17,6544)
(-15,6544)
(-16,6546)
(-17,6545)
(-20,6546)
(-22,6548)
(-22,6546)
(-30,6547)
(-34,6550)
(-33,6552)
(-34,6553)
(-36,6556)
(-35,6562)
(-37,6565)
(-37,6562)
(-37,6561)
(-38,6562)
(-39,6561)
(-40,6564)
(-43,6567)
(-44,6571)
(-45,6568)
(-44,6566)
(-42,6563)
(-42,6558)
(-40,6556)
(-44,6555)
(-51,6556)
(-53,6557)
(-55,6563)
(-54,6565)
(-52,6565)
(-51,6566)
(-53,6574)
(-55,6575)
(-57,6576)
(-57,6578)
(-59,6580)
(-57,6583)
(-54,6583)
(-52,6585)
(-53,6586)
(-55,6584)
(-57,6584)
(-62,6587)
(-63,6588)
(-65,6590)
(-67,6597)
(-72,6595)
(-74,6597)
(-76,6597)
(-77,6600)
(-80,6603)
(-83,6604)
(-88,6604)
(-90,6603)
(-99,6602)
(-104,6600)
(-107,6595)
(-108,6594)
(-109,6595)
(-110,6594)
(-112,6597)
(-117,6605)
(-124,6608)
(-130,6606)
(-134,6606)
(-138,6608)
(-147,6610)
(-153,6614)
(-152,6617)
(-154,6615)
(-153,6612)
(-158,6609)
(-160,6613)
(-165,6613)
(-168,6615)
(-174,6612)
(-179,6614)
(-181,6617)
(-179,6619)
(-173,6629)
(-172,6632)
(-173,6635)
(-174,6636)
(-181,6639)
(-183,6637)
(-185,6640)
(-183,6643)
(-177,6647)
(-175,6653)
(-173,6655)
(-173,6658)
(-174,6658)
(-179,6647)
(-182,6645)
(-182,6650)
(-185,6654)
(-186,6657)
(-184,6664)
(-179,6671)
(-175,6680)
(-177,6689)
(-181,6693)
(-179,6698)
(-176,6702)
(-174,6700)
(-172,6703)
(-167,6702)
(-165,6705)
(-168,6704)
(-170,6705)
(-174,6705)
(-179,6708)
(-183,6710)
(-192,6709)
(-204,6711)
(-212,6708)
(-214,6712)
(-214,6715)
(-213,6717)
(-201,6730)
(-199,6735)
(-199,6738)
(-201,6745)
(-207,6753)
(-205,6755)
(-205,6759)
(-199,6766)
(-190,6781)
(-189,6781)
(-189,6778)
(-186,6777)
(-183,6779)
(-183,6781)
(-182,6781)
(-176,6782)
(-181,6785)
(-184,6788)
(-186,6792)
(-190,6794)
(-193,6798)
(-196,6801)
(-190,6799)
(-196,6802)
(-195,6806)
(-192,6807)
(-191,6809)
(-190,6817)
(-195,6819)
(-201,6818)
(-206,6817)
(-209,6820)
(-207,6830)
(-202,6842)
(-197,6846)
(-192,6847)
(-201,6846)
(-202,6847)
(-203,6853)
(-200,6857)
(-195,6860)
(-193,6862)
(-195,6861)
(-198,6859)
(-201,6858)
(-202,6856)
(-204,6856)
(-210,6866)
(-210,6869)
(-203,6870)
(-201,6873)
(-206,6872)
(-212,6871)
(-217,6875)
(-221,6876)
(-232,6876)
