431
(312,-3644)
(357,-3683)
(359,-3680)
(367,-3676)
(368,-3672)
(371,-3670)
(371,-3667)
(374,-3667)
(376,-3666)
(378,-3668)
(380,-3669)
(386,-3668)
(391,-3670)
(392,-3672)
(393,-3671)
(394,-3672)
(398,-3670)
(400,-3670)
(403,-3668)
(403,-3664)
(404,-3664)
(403,-3661)
(404,-3660)
(403,-3656)
(406,-3654)
(408,-3655)
(409,-3654)
(407,-3651)
(407,-3647)
(406,-3642)
(410,-3638)
(411,-3632)
(416,-3626)
(417,-3624)
(416,-3622)
(420,-3621)
(423,-3617)
(427,-3617)
(431,-3622)
(430,-3624)
(432,-3627)
(431,-3630)
(427,-3632)
(432,-3637)
(435,-3638)
(439,-3635)
(440,-3635)
(443,-3637)
(444,-3639)
(446,-3639)
(447,-3641)
(452,-3643)
(454,-3642)
(454,-3639)
(458,-3637)
(458,-3635)
(462,-3634)
(464,-3635)
(469,-3631)
(470,-3621)
(472,-3620)
(476,-3615)
(478,-3614)
(479,-3609)
(481,-3608)
(482,-3606)
(482,-3601)
(488,-3599)
(490,-3599)
(493,-3597)
(494,-3590)
(496,-3588)
(499,-3589)
(512,-3599)
(511,-3597)
(504,-3592)
(502,-3590)
(499,-3583)
(497,-3581)
(496,-3577)
(494,-3576)
(493,-3572)
(488,-3566)
(490,-3568)
(494,-3572)
(495,-3576)
(501,-3586)
(504,-3587)
(505,-3585)
(502,-3581)
(500,-3578)
(498,-3575)
(497,-3573)
(495,-3570)
(494,-3567)
(492,-3564)
(491,-3562)
(489,-3559)
(487,-3556)
(486,-3553)
(484,-3551)
(482,-3547)
(479,-3545)
(476,-3541)
(473,-3539)
(471,-3537)
(469,-3534)
(467,-3532)
(464,-3528)
(462,-3527)
(460,-3526)
(457,-3524)
(456,-3523)
(458,-3523)
(457,-3520)
(449,-3515)
(442,-3509)
(440,-3508)
(431,-3509)
(428,-3508)
(421,-3509)
(416,-3513)
(407,-3516)
(403,-3516)
(402,-3517)
(393,-3517)
(390,-3517)
(383,-3521)
(385,-3518)
(385,-3516)
(391,-3514)
(396,-3514)
(400,-3513)
(404,-3510)
(409,-3508)
(412,-3505)
(414,-3499)
(412,-3495)
(409,-3490)
(410,-3489)
(409,-3483)
(407,-3479)
(401,-3474)
(398,-3470)
(392,-3463)
(389,-3458)
(386,-3455)
(376,-3451)
(377,-3450)
(380,-3450)
(380,-3448)
(376,-3440)
(369,-3432)
(366,-3431)
(360,-3430)
(357,-3428)
(350,-3429)
(346,-3431)
(341,-3430)
(336,-3431)
(329,-3435)
(323,-3436)
(321,-3439)
(319,-3440)
(319,-3437)
(314,-3437)
(313,-3435)
(316,-3436)
(316,-3434)
(310,-3431)
(308,-3434)
(310,-3435)
(311,-3436)
(310,-3438)
(304,-3439)
(302,-3437)
(301,-3437)
(302,-3440)
(299,-3445)
(299,-3449)
(301,-3451)
(300,-3456)
(301,-3461)
(298,-3465)
(296,-3466)
(296,-3470)
(290,-3475)
(287,-3475)
(286,-3473)
(279,-3470)
(267,-3475)
(264,-3477)
(257,-3477)
(253,-3482)
(250,-3484)
(240,-3483)
(238,-3481)
(234,-3477)
(229,-3473)
(225,-3471)
(220,-3470)
(217,-3464)
(214,-3463)
(211,-3459)
(208,-3458)
(203,-3460)
(202,-3459)
(201,-3456)
(201,-3453)
(202,-3451)
(200,-3448)
(201,-3446)
(203,-3445)
(201,-3441)
(203,-3438)
(199,-3437)
(197,-3438)
(195,-3437)
(191,-3437)
(190,-3436)
(188,-3437)
(188,-3436)
(188,-3434)
(185,-3435)
(184,-3433)
(182,-3432)
(181,-3434)
(178,-3434)
(177,-3431)
(174,-3433)
(171,-3432)
(169,-3431)
(170,-3428)
(166,-3428)
(166,-3425)
(164,-3426)
(161,-3424)
(158,-3424)
(158,-3421)
(156,-3422)
(153,-3420)
(151,-3420)
(150,-3419)
