549
(-1486,1200)
(-1483,1200)
(-1479,1200)
(-1476,1200)
(-1473,1200)
(-1469,1200)
(-1466,1200)
(-1463,1200)
(-1459,1200)
(-1456,1200)
(-1453,1200)
(-1449,1200)
(-1446,1200)
(-1443,1200)
(-1440,1200)
(-1436,1200)
(-1433,1200)
(-1430,1200)
(-1426,1200)
(-1423,1200)
(-1420,1200)
(-1416,1200)
(-1413,1200)
(-1410,1200)
(-1406,1200)
(-1403,1200)
(-1400,1200)
(-1396,1200)
(-1393,1200)
(-1390,1200)
(-1387,1200)
(-1383,1200)
(-1380,1200)
(-1377,1200)
(-1373,1200)
(-1370,1200)
(-1367,1200)
(-1363,1200)
(-1360,1200)
(-1357,1200)
(-1353,1200)
(-1350,1200)
(-1347,1200)
(-1343,1200)
(-1340,1200)
(-1337,1200)
(-1334,1200)
(-1330,1200)
(-1327,1200)
(-1324,1200)
(-1320,1200)
(-1320,1203)
(-1320,1207)
(-1320,1210)
(-1320,1214)
(-1320,1218)
(-1320,1221)
(-1320,1225)
(-1320,1228)
(-1320,1232)
(-1320,1235)
(-1320,1239)
(-1320,1243)
(-1320,1246)
(-1320,1250)
(-1320,1253)
(-1320,1257)
(-1320,1259)
(-1320,1260)
(-1317,1260)
(-1313,1260)
(-1310,1260)
(-1307,1260)
(-1303,1260)
(-1300,1260)
(-1297,1260)
(-1293,1260)
(-1290,1260)
(-1287,1260)
(-1283,1260)
(-1280,1260)
(-1277,1260)
(-1274,1260)
(-1270,1260)
(-1267,1260)
(-1264,1260)
(-1260,1260)
(-1257,1260)
(-1254,1260)
(-1250,1260)
(-1247,1260)
(-1244,1260)
(-1240,1260)
(-1237,1260)
(-1234,1260)
(-1231,1260)
(-1227,1260)
(-1224,1260)
(-1221,1260)
(-1217,1260)
(-1214,1260)
(-1211,1260)
(-1207,1260)
(-1204,1260)
(-1201,1260)
(-1198,1260)
(-1194,1260)
(-1191,1260)
(-1188,1260)
(-1184,1260)
(-1181,1260)
(-1178,1260)
(-1174,1260)
(-1171,1260)
(-1168,1260)
(-1165,1260)
(-1161,1260)
(-1158,1260)
(-1155,1260)
(-1151,1260)
(-1148,1260)
(-1145,1260)
(-1141,1260)
(-1138,1260)
(-1135,1260)
(-1132,1260)
(-1128,1260)
(-1125,1260)
(-1122,1260)
(-1118,1260)
(-1115,1260)
(-1112,1260)
(-1109,1260)
(-1105,1260)
(-1102,1260)
(-1099,1260)
(-1099,1263)
(-1099,1267)
(-1099,1270)
(-1099,1274)
(-1099,1278)
(-1098,1282)
(-1098,1288)
(-1097,1294)
(-1096,1297)
(-1096,1301)
(-1095,1305)
(-1094,1309)
(-1094,1313)
(-1093,1317)
(-1092,1320)
(-1091,1324)
(-1091,1328)
(-1090,1332)
(-1089,1336)
(-1089,1339)
(-1088,1343)
(-1087,1347)
(-1087,1351)
(-1086,1354)
(-1085,1358)
(-1085,1362)
(-1084,1366)
(-1083,1370)
(-1082,1373)
(-1082,1377)
(-1081,1381)
(-1080,1385)
(-1080,1398)
(-1081,1399)
(-1085,1400)
(-1090,1404)
(-1092,1404)
(-1092,1407)
(-1094,1408)
(-1094,1410)
(-1096,1411)
(-1098,1411)
(-1100,1413)
(-1101,1414)
(-1102,1413)
(-1104,1414)
(-1108,1414)
(-1109,1417)
(-1108,1419)
(-1106,1421)
(-1106,1423)
(-1096,1432)
(-1095,1434)
(-1092,1435)
(-1090,1440)
(-1087,1443)
(-1087,1446)
(-1082,1451)
(-1080,1454)
(-1082,1458)
(-1077,1462)
(-1077,1465)
(-1083,1470)
(-1083,1474)
(-1081,1477)
(-1077,1479)
(-1076,1482)
(-1074,1484)
(-1073,1486)
(-1072,1486)
(-1070,1490)
(-1069,1496)
(-1068,1497)
(-1067,1498)
(-1069,1499)
(-1069,1500)
(-1070,1501)
(-1069,1503)
(-1070,1503)
(-1070,1504)
(-1070,1506)
(-1068,1508)
(-1067,1511)
(-1068,1516)
(-1068,1516)
(-1072,1514)
(-1075,1514)
(-1084,1519)
(-1088,1524)
(-1097,1529)
