541
(2295,4102)
(2298,4098)
(2300,4094)
(2303,4093)
(2305,4089)
(2305,4087)
(2308,4089)
(2311,4086)
(2315,4084)
(2319,4085)
(2323,4084)
(2324,4088)
(2328,4084)
(2329,4088)
(2332,4092)
(2336,4092)
(2338,4088)
(2341,4087)
(2341,4082)
(2342,4078)
(2341,4074)
(2340,4073)
(2341,4069)
(2340,4065)
(2341,4061)
(2345,4060)
(2349,4061)
(2349,4058)
(2351,4057)
(2351,4054)
(2352,4050)
(2353,4046)
(2358,4044)
(2359,4046)
(2359,4051)
(2361,4050)
(2365,4049)
(2369,4046)
(2372,4047)
(2372,4049)
(2375,4051)
(2376,4058)
(2378,4059)
(2379,4062)
(2379,4064)
(2379,4068)
(2378,4073)
(2376,4076)
(2375,4081)
(2374,4085)
(2374,4089)
(2373,4094)
(2373,4098)
(2372,4102)
(2373,4104)
(2372,4108)
(2373,4112)
(2374,4112)
(2376,4115)
(2381,4118)
(2385,4116)
(2385,4117)
(2388,4119)
(2391,4120)
(2392,4124)
(2390,4126)
(2392,4129)
(2395,4128)
(2399,4127)
(2399,4128)
(2396,4130)
(2392,4132)
(2392,4134)
(2395,4134)
(2399,4131)
(2402,4129)
(2405,4129)
(2404,4130)
(2402,4131)
(2403,4132)
(2404,4132)
(2404,4136)
(2404,4140)
(2405,4141)
(2409,4139)
(2408,4131)
(2407,4126)
(2406,4121)
(2406,4117)
(2408,4112)
(2409,4116)
(2410,4120)
(2412,4127)
(2412,4131)
(2413,4136)
(2413,4140)
(2413,4145)
(2412,4150)
(2412,4154)
(2412,4158)
(2413,4159)
(2415,4155)
(2417,4155)
(2417,4156)
(2417,4158)
(2421,4160)
(2424,4158)
(2427,4156)
(2430,4156)
(2433,4154)
(2434,4156)
(2435,4160)
(2436,4161)
(2440,4161)
(2444,4162)
(2447,4164)
(2447,4167)
(2445,4173)
(2442,4174)
(2440,4178)
(2438,4181)
(2439,4185)
(2442,4188)
(2442,4189)
(2443,4193)
(2442,4195)
(2444,4198)
(2445,4203)
(2447,4207)
(2450,4211)
(2451,4215)
(2452,4218)
(2453,4222)
(2455,4223)
(2459,4224)
(2462,4225)
(2462,4229)
(2460,4232)
(2456,4235)
(2453,4238)
(2450,4241)
(2447,4242)
(2447,4241)
(2449,4240)
(2445,4240)
(2445,4241)
(2444,4247)
(2443,4247)
(2439,4244)
(2439,4241)
(2437,4238)
(2434,4235)
(2433,4231)
(2430,4228)
(2429,4224)
(2428,4220)
(2426,4220)
(2425,4221)
(2424,4221)
(2422,4224)
(2423,4225)
(2422,4229)
(2420,4234)
(2419,4234)
(2415,4234)
(2412,4236)
(2410,4239)
(2410,4241)
(2411,4245)
(2412,4250)
(2414,4254)
(2414,4258)
(2410,4258)
(2409,4255)
(2410,4251)
(2407,4249)
(2405,4243)
(2405,4241)
(2405,4240)
(2401,4239)
(2398,4238)
(2397,4234)
(2396,4230)
(2396,4228)
(2399,4231)
(2401,4234)
(2403,4230)
(2404,4226)
(2406,4222)
(2407,4218)
(2408,4213)
