494
(569,-161)
(564,-164)
(564,-165)
(565,-167)
(569,-171)
(574,-175)
(583,-179)
(584,-180)
(583,-184)
(590,-187)
(591,-189)
(590,-191)
(595,-191)
(591,-196)
(591,-198)
(594,-198)
(593,-200)
(595,-202)
(596,-208)
(596,-214)
(595,-216)
(597,-218)
(596,-220)
(597,-221)
(596,-226)
(594,-228)
(594,-233)
(592,-236)
(592,-238)
(590,-238)
(589,-242)
(588,-242)
(590,-248)
(586,-251)
(584,-256)
(584,-255)
(581,-257)
(579,-257)
(576,-259)
(577,-260)
(577,-262)
(576,-262)
(575,-262)
(576,-263)
(578,-264)
(579,-266)
(579,-271)
(582,-271)
(584,-270)
(585,-271)
(585,-273)
(583,-273)
(581,-274)
(581,-275)
(583,-276)
(582,-277)
(582,-279)
(581,-279)
(580,-281)
(585,-284)
(585,-286)
(584,-286)
(585,-287)
(585,-288)
(586,-288)
(586,-289)
(587,-287)
(588,-288)
(590,-287)
(590,-289)
(592,-290)
(593,-294)
(592,-296)
(594,-298)
(597,-297)
(600,-299)
(601,-297)
(603,-299)
(604,-300)
(605,-301)
(605,-303)
(606,-303)
(607,-304)
(607,-302)
(609,-304)
(611,-304)
(611,-306)
(613,-305)
(612,-307)
(615,-307)
(616,-306)
(618,-307)
(617,-310)
(617,-312)
(618,-312)
(619,-312)
(619,-317)
(618,-319)
(617,-322)
(618,-325)
(620,-325)
(621,-328)
(622,-328)
(623,-329)
(625,-331)
(626,-331)
(626,-331)
(628,-331)
(633,-328)
(637,-329)
(639,-328)
(645,-327)
(646,-326)
(651,-325)
(654,-327)
(659,-327)
(658,-329)
(665,-329)
(666,-322)
(668,-318)
(672,-318)
(675,-315)
(684,-315)
(685,-312)
(687,-313)
(692,-312)
(695,-313)
(696,-314)
(696,-317)
(697,-317)
(700,-316)
(705,-316)
(707,-317)
(708,-321)
(710,-324)
(710,-319)
(711,-317)
(710,-316)
(712,-315)
(717,-309)
(719,-304)
(719,-299)
(721,-296)
(720,-293)
(721,-290)
(720,-287)
(721,-286)
(720,-285)
(724,-282)
(724,-278)
(727,-277)
(728,-276)
(728,-272)
(732,-274)
(737,-268)
(739,-268)
(740,-267)
(739,-266)
(738,-265)
(738,-263)
(741,-264)
(746,-266)
(752,-262)
(757,-265)
(759,-268)
(764,-268)
(765,-261)
(763,-258)
(764,-254)
(766,-252)
(770,-252)
(771,-253)
(778,-253)
(780,-256)
(787,-260)
(791,-258)
(791,-253)
(794,-255)
(796,-252)
(797,-249)
(804,-245)
(805,-242)
(806,-241)
(806,-239)
(808,-237)
(809,-237)
(809,-239)
(810,-238)
(809,-237)
(808,-236)
(807,-234)
(804,-238)
(803,-237)
(803,-233)
(801,-230)
(801,-227)
(798,-224)
(796,-220)
(792,-215)
(792,-213)
(791,-212)
(791,-206)
(797,-206)
(797,-194)
(813,-196)
(815,-195)
(821,-195)
(822,-196)
(823,-196)
(822,-193)
(821,-191)
(821,-186)
(819,-184)
(817,-183)
(817,-182)
(819,-181)
(818,-177)
(819,-173)
(823,-174)
(829,-174)
(831,-173)
(833,-173)
(840,-170)
(840,-171)
(842,-170)
(848,-161)
(853,-156)
(857,-148)
(855,-138)
(849,-126)
(851,-120)
(854,-120)
(858,-120)
(861,-120)
(864,-119)
(869,-119)
(869,-114)
(869,-111)
(869,-107)
(870,-103)
(871,-99)
(874,-95)
(876,-91)
(879,-87)
(881,-83)
(884,-79)
(885,-75)
(886,-71)
(887,-68)
(887,-64)
(890,-61)
(893,-57)
(897,-53)
(900,-49)
(903,-45)
(905,-43)
(905,-26)
(900,-23)
(905,-14)
(900,0)
(898,4)
(897,8)
(896,12)
(895,14)
(895,14)
(893,14)
(890,12)
(885,14)
(871,10)
(868,11)
(862,18)
(862,19)
(855,25)
(854,24)
(851,24)
(848,21)
(845,24)
(843,23)
(841,25)
(839,25)
(837,28)
(835,28)
(827,35)
(827,37)
(823,36)
(821,37)
(821,46)
(820,47)
(819,46)
(817,50)
(817,54)
(814,60)
(808,62)
(804,70)
(804,75)
(801,77)
(800,75)
(801,74)
(802,72)
(801,72)
(799,71)
(802,61)
(802,60)
(801,59)
(783,59)
(781,61)
(781,67)
(777,71)
(775,74)
(772,77)
(770,81)
(767,84)
(764,87)
(762,90)
(758,95)
(758,99)
(757,102)
(757,105)
(757,108)
(757,112)
(758,113)
(762,116)
(763,118)
(764,119)
(763,122)
(764,126)
(762,129)
(759,129)
(758,132)
(756,133)
(751,134)
(748,136)
(745,136)
(744,130)
(745,130)
(743,127)
(743,125)
(741,124)
(736,127)
(733,130)
(730,132)
(727,134)
(723,137)
(720,139)
(717,141)
(713,144)
(713,144)
(712,144)
(711,142)
(707,142)
(704,139)
(700,139)
(696,132)
(685,121)
(686,114)
(687,112)
(686,108)
(685,105)
(685,103)
(683,97)
(684,95)
(686,95)
(686,94)
(687,94)
(688,86)
(685,83)
(684,84)
(681,80)
(678,81)
(677,80)
(678,79)
(677,78)
(679,77)
(678,76)
(676,77)
(675,76)
(676,74)
(676,71)
(677,70)
(676,68)
(675,68)
(673,69)
(670,69)
(670,68)
(670,67)
(668,63)
(667,65)
(662,67)
(663,66)
(663,62)
(665,59)
(662,57)
(660,57)
(660,57)
(660,40)
(656,30)
(659,31)
(659,30)
(660,30)
(666,1)
(668,-9)
(668,-9)
(670,-17)
(668,-17)
(667,-17)
(664,-21)
(666,-22)
(666,-25)
(664,-26)
(662,-26)
(660,-30)
(659,-34)
(656,-36)
(655,-37)
(658,-40)
(659,-39)
(659,-41)
(660,-41)
(660,-48)
(661,-48)
(660,-51)
(658,-52)
(658,-53)
(659,-53)
(659,-54)
(660,-54)
(660,-58)
(661,-62)
(661,-66)
(660,-65)
(660,-69)
(660,-72)
(660,-75)
(660,-78)
(661,-83)
(662,-85)
(662,-88)
(662,-91)
(662,-94)
(660,-94)
(660,-97)
(660,-101)
(660,-104)
(660,-107)
(660,-110)
(660,-113)
(660,-116)
(660,-119)
(660,-123)
(660,-126)
(660,-130)
(660,-133)
(660,-136)
(660,-139)
(660,-142)
(660,-145)
(660,-149)
(660,-152)
(660,-155)
(659,-159)
(659,-162)
(660,-165)
(660,-170)
(658,-170)
(655,-169)
(653,-170)
(653,-172)
(645,-174)
(643,-176)
(641,-174)
(637,-176)
(627,-171)
(625,-169)
(625,-166)
(624,-167)
(623,-169)
(619,-171)
(616,-167)
(616,-165)
(614,-166)
(611,-168)
(609,-167)
(603,-168)
(598,-165)
(593,-166)
(589,-164)
(588,-166)
(584,-168)
(581,-167)
(581,-166)
(579,-165)
(577,-166)
(574,-166)
(569,-161)
